date,Tweet,Label
2020-04-28 07:44:35,وغلا والشهر مبارك اذا قصدك اول رسالة المدرسة للحضور واستكمال اجراءات التسجيل اي لازم تروحين اذا فتحو علشان تدفعين وتسجيل ساعاتك وتقدرين تسترجعين رسايلك اذا انتي STC خلال الدخول حسابك ماي اس سي الرسايل السابقة لين يفتحون ويردون التلفون,
2020-04-28 01:58:40,الشبكة لدينا سيئة ونحن عصر ال والنت بطي والتغطيه سيئة حاولت اقدم بلاغ ماي اس سي متوفر ارجوا ايجاد حل,
2020-04-28 00:09:30,السلام عليكم ابي شريحة بدل فاقد ومو قادر اطلبها طريق ماي اس سي,
2020-04-28 00:06:16,اللى محمل برنامج حق الاتصالات ماي اس سي يكلمني خاص ضروري جداً جداً رتويت للفايده ضروري,
2020-04-27 22:26:52,استطيع تفعيل ماي اس سي بدون وجود رقم بالاتصالات السعودية,
2020-04-27 21:46:19,عندي مشكلة الي ابغى اطلب ايفون اكس ار الموقع حقكم ماي اس سي يقولو حمل البرنامج وطلبه رحت البرامج مالقيت الجوال الي ايفون اكس ار موجود ايفون والخ ياليت تقولو وش صاير,
2020-04-27 21:45:12,ابي احول رقمي فاتوره ماقدر ازور الفرع يمكن طريق ماي اس سي,
2020-04-27 21:44:20,انا فعلتها وجيت بشحن تطبيق ماي اس سي رفض بنك الراحجي,
2020-04-27 19:44:12,احذفه ورجعه وعلى التحويل اذا شريحتك اس سي حول طريق تطبيق ماي اس سي افضل,
2020-04-27 18:58:16,السلام عليكم انا عندي رقم مفصول وسددته يومين وحد الان موجود تطبيق ماي اس سي,
2020-04-27 17:22:09,افضل واسرع مكان تطبيق ماي اس سي stc,
2020-04-27 15:51:35,سلام عليكم ، سمحت تتوفر الجوالات بتطبيق ماي اس سي,
2020-04-27 15:01:41,عندي مشكله ابغى اخذ نت ماي اس سي واسوي تسجيل يقول الهويه مسجله عندنا واسوي استعادة بيانات رقمي مو مفعل عندكم الايميل حقي,
2020-04-27 14:10:47,وعليكم السلام اول شي لزم تحمل تطبيق ماي اس سي وبعدها تسجل دخولك وتروح للمتجر ب تطبيق ماي اس سي وتختار الجهاز اللي تبيه واضغط ع شراء الان & gt ; توصيل & gt ; وتكمل الخطوات ماتسوي الطلب يتصل موظف اس سي ويجيك للبيت والدفع يكون طريق بطاقة الصرافه مدى جهاز شبكة,
2020-04-27 12:20:45,رجعوا التطبيق القديم والله عمره علق معايه تأخر الناس تطور الشي وتصلحه وانتم و Stc سويتم تحديث و خربتم البرنامج ماي اس سي القديم افضل الجديد و مباشر الراجحي القديم افضل واسرع برنامجكم الجديد,
2020-04-27 12:10:23,توفرون ايفون اسود ماي اس سي يوم مخلص,
2020-04-27 06:12:03,السلام عليكم اعرف مديونياتي اس سي حاولت ابحث الموقع اجد وتطبيق ماي اس سي لازم يكون عندي شريحه عندكم العلم ان شريحتي الان شركه اخرى غيرها,
2020-04-27 02:57:48,ابي العرض وين القاه موجود ماي اس سي,
2020-04-27 02:16:41,بيتي فايبر وحملت تطبيق ماي اس سي وظوقت التركيب ارسلو اسم المستخدم وكلمة المرور انتبهت دحين التطبيق ماهو راضي يشتغل لانه أدخلت رقم جوالي اني قادر افعل حسابي اتصلت يقولي جيب تلفون ارضي واتصل وجاتني راسله تم اضافة حد إتماني,
2020-04-27 01:48:16,تطبيق ماي اس سي اذا شريحتك زيها,
2020-04-27 01:32:51,اشحن طريق ماي اس سي,
2020-04-27 01:00:44,شريحتي انكسرت اطلب بدل فاقد ماي اس سي😭💔,
2020-04-26 23:38:16,شركة كاملة مركزين منتج واحد، بيغيرون قطاع كامل ( البنوك ) ومفهوم البنك العميل ماستبعد قريب تاخذ قرض بالمبلغ اللي تبي التطبيق ماتوقع ورقة، كانك تطلب جوال ماي اس سي 🙃,
2020-04-26 22:54:14,حمل تطبيق ماي اس سي واطلبها يجيك المندوب للبيت,
2020-04-26 20:39:49,خش علا ماي اس سي خدمات الشريحه وانتهى الموضوع,
2020-04-26 17:31:17,السلام عليكم يتم طلب جوال ماي اس سي,
2020-04-26 16:44:18,🔴 الخاص 📩 السلام عليكم انا حول شخص مبلغ برنامج ماي اس سي وجاه خصم واسم حسابي ولم تاصلني التحويل مالمشكله علماً ان حسابي راححي,
2020-04-26 14:19:35,ارغب بالتسجيل ماي اس سي وكل ادخل الايميل يطلع رقم الهويه خطاء,
2020-04-26 08:44:15,ادخل تطبيق ماي اس سي وسو طلب شراء شريحه حدد النوع وتسجل بياناتك ويوصلونها تبصم ويشوفون الهويه وخلاص,
2020-04-26 07:43:51,يقولون تطبيق ماي اس سي مسوي خصومات,
2020-04-25 18:58:19,عندي شريحة جوي و ابي انقلها لسوا طريق ماي اس سي وش الطريقة لانه طلعت الشركات الا جوي,
2020-04-25 18:04:15,عندك برنامج ماي اس سي,
2020-04-25 15:46:29,مساء الخير ممكن تفعل ماي أس سي لانه مفعل قالوا كلم,
2020-04-25 15:41:22,انا م اقدر ادخل ع حسابي ب ماي اس سي للن رسالة رقم التحقق تجي ع رقم مفصول الخدمه وش الحل,
2020-04-25 14:55:02,شحنت امس ماي اس سي بملغ وشريت كويك نت مفتوح شهر ب وخصموه الرصيد تفعلت الشريحه,
2020-04-25 14:54:50,شحنت امس ماي اس سي بملغ وشريت كويك نت مفتوح شهر ب وخصموه الرصيد تفعلت الشريحه,
2020-04-25 14:51:26,شحنت امس ماي اس سي بملغ وشريت كويك نت مفتوح شهر ب وخصموه الرصيد تفعلت الشريحه,
2020-04-25 14:50:53,شحنت امس ماي اس سي بملغ وشريت كويك نت مفتوح شهر ب وخصموه الرصيد تفعلت الشريحه,
2020-04-25 14:50:38,شحنت امس ماي اس سي بملغ وشريت كويك نت مفتوح شهر ب وخصموه الرصيد تفعلت الشريحه,
2020-04-25 14:46:20,شحنت امس ماي اس سي بملغ وشريت كويك نت مفتوح شهر ب وخصموه الرصيد تفعلت الشريحه ياترجعون المبلغ ياتفعلون الشريحه,
2020-04-25 13:56:05,ابي عروضكم وكيف افعل ماي اس سي,
2020-04-25 13:49:53,ليش م توصيل بتطبيق ماي اس سي,
2020-04-25 12:50:14,My stcحمل تطبيق ماي اس سي يوصلك الجهاز للبيت,
2020-04-25 12:45:59,مساء الخير ممكن تفعلون ماي اس سي لانه مفعل ممكن,
2020-04-25 12:39:05,🔴 الخاص 💌 سلام عليكم بغيت اسأل الايباد متوفر ماي اس سي توصيل جيزان لاني ماحصلت الفرع و التطبيق صامطه,
2020-04-25 12:04:44,مساء الخير حسابي ماي أس سي مفعل تقدر تفعل وجزاكم الله خير,
2020-04-25 11:03:17,نصيحه لاتطلب ماي اس سي عندي جوال شهر سويت بلاغ والى الان انحلت المشكله طلبت وجاني عطلان احاول شهر احل المشكله انحلت اشتريه المكاتب افضل,
2020-04-25 10:26:10,سلام شخص مستخدم ماي اس سي برقمي اقدر اطلعه اذا غيرت كلمة المرور م يقدر يوصل,
2020-04-25 09:30:56,ارغب بتحويل رقمي ودخلت ماي اس سي ويطلع رقم السجل خاطيء اتمنى الافاده,
2020-04-25 08:14:13,سعره لقيته ماعندي ماي اس سي وحاب اعرف سعره النهائي وشكرا,
2020-04-25 06:15:13,طبعا كالعاده لازم شهر اكلمكم شلون بالرساله استنفذت ٪ الحد الائتماني وادخل ماي اس سي بشوف وش هالحد القى الاستهلاك ريال,
2020-04-25 01:35:52,السلام عليكم تم طلب تغيير مكان المودم طريق تطبيق ماي اس سي وحتى تاريخه يتم الاتصال,
2020-04-24 23:35:42,احلا مافيه الاتصالات السعوديه تطبيقهم صراحه تطلب شريحه مايمديك تفسخ ثوبك الا متصلين وجايبين الشريحه اني مااحب ال stc ياليت موبايلي وزين يسوون تطبيق زي ماي اس سي ويكون سرعه بالتوصيل,
2020-04-24 23:10:21,ماي ستور اس سي,
2020-04-24 23:00:24,اشتر جديد طريق ماي اس سي بنفس اليوم يجيك,
2020-04-24 22:41:54,السلام عليكم ورحمة وبركاته اشتري جهاز ايفون ماكس شركة اس سي تاريخ // موقع ماي اس سي وتم التواصل معاهم بان الجهاز خربان وتم الرد بآن لايوجد صيانه حاليًا بسبب الحظر ( وكيف تم البيع وقت الحظر وشكرًا,
2020-04-24 22:39:03,ماي اس سي,
2020-04-24 22:10:26,تطبيق ماي اس سي و تدفعين البطاقة,
2020-04-24 21:43:47,انا بموقع ماي اس سي عندي رقم بشركة زين وابغى احوله ل stc مشكله الشريحة بمنطقة ثانية ، سؤالي اقدر احول الرقم الى stc وتقومون انتم بتوصيله بمنطقه المنطقة الي انا,
2020-04-24 20:41:39,اوضح مافيه & gt ; طالب جهاز ايفون ماي اس سي برقم وجهاز اخر لان جوالي خرب ماقدر استخدمه ، ماعلينا كلمت المندوب عنده الجهاز حق الشبكه عشان ادفع فيزا لانه طبيعي ماعندي الاف كاش ورق جيبي وصلت هالمرحله الطناخه للاسف,
2020-04-24 20:01:13,تطلبينها طريق تطبيق ماي اس سي وهم يوصلونها لكِ,
2020-04-24 18:47:15,السلام عليكم عندي الشريحة مفقودة واحاول ادخل ماي اس سي طريق الإيميل مايقبل طريقة اخرى,
2020-04-24 17:12:12,السلام عليكم ابغا اطلب شريحة بدل تالف وش الحل ماي اس سي لاتستجيب يقول عطل وش الحل ثلاث ايم بدون شريحه,
2020-04-24 14:06:07,الرقم الدولي يوم يسحب هلله اكلمك ماي اس سي قفل ايزي نت مقفله زمان,
2020-04-24 11:27:20,وعليكم السلام طريق ماي اس سي اهم شي يكون الجوال باسمك وفاتوره موجود خيار البرقيات الالكترونيه الملك وولي العهد وجميع الامراء حفظهم الله,
2020-04-24 10:16:24,عندهم تقسيط اجهزه تدخل تطبيق ماي اس سي,
2020-04-24 00:20:54,السلام عليكم ورحمة الله وبركاته انا بالحجر الصحي ومحتاج شريحة بيانات اقدر احصل عيها علماً اني حاولت طريق تطبيق ماي اس سي رجائا انقذوووني,
2020-04-23 21:58:19,رقمي مؤهل متجر ماي اس سي ايش السبب,
2020-04-23 19:06:40,مايردون stc 🙂لا اتصال ولاتويتر ماي اس سي,
2020-04-23 18:43:55,طريق ماي اس سي,
2020-04-23 18:42:46,طلعي بدل فاقد تطبيق ماي اس سي يوصلوها,
2020-04-23 17:12:22,عمر انت عندك فقط نقطة تعادل فقط حدود ريال وانت تبي تشتري ب ريال ماراح يقبل انا عندي نقطة تعادل ريال ادخل ماي اس سي يطلع عدد نقاطك وكم تعادل بالريال,
2020-04-23 14:30:26,يعني الحين تختارون التعليقات اللي تناسبكم تردون عليها ابي طريقة الغي اشتراك النت المنزلي صعب عليكم الموضوع تطبيق ماي اس سي صار يشبه اختبار قياس ماتفهم شي,
2020-04-23 13:17:45,السلام عليكم أشترك جوي تطبيق ماي اس سي توصلون جهاز جوي هوم رسوم الاشتراك عشرة ريال فكم سعر الجهاز,
2020-04-23 12:21:51,مرحبًا ، الرجاء التواصل ماي ستور ولسنا إس سي,
2020-04-23 12:14:11,مرحبًا ، عزيزنا زكي يمكنك الاستفسار باقات التابعة للراوتر خلال حساب ماي ستور و إس سي,
2020-04-23 11:37:19,الغي النت المنزلي ماي اس سي جاب صداع و انا ادور الطريقه,
2020-04-23 11:22:58,المشكله ماتقدر تطلبه الا ماي اس سي حطوا تجربه شي وحاطين عقد شهر ومتردد,
2020-04-23 09:52:34,عرض هاليومين اس سي ومتحرهم ماي ستور اكس اس ماكس والعادي بأسعار أرخص الايفون,
2020-04-23 07:59:09,السلام عليكم اربع ايام نتواصل لارجاع خدمة الانترنت والهاتف السداد والى اليوم أحد يجيب الاتصال وايضآ تطبيق ماي اس سي وتم رفع شكوى احد اتصل يرجى منكم الافاده وحل المشكله أسرع وقت Cc,
2020-04-23 07:57:44,السلام عليكم اربع ايام نتواصل لارجاع خدمة الانترنت والهاتف السداد والى اليوم أحد يجيب الاتصال وايضآ تطبيق ماي اس سي وتم رفع شكوى احد اتصل يرجى منكم الافاده وحل المشكله أسرع وقت Cc,
2020-04-23 07:42:02,اول مراا تصير معايا الصراحة اني اسدد وتجلس يوم كامل تشتغلل وفوق اضفت خدمة قيقا لمدة شهر وابغا الغيها وكل اتواصل موظف تطبيق ماي اس سي يصرفوني بالرجاء الانتظار والحل يعني,
2020-04-23 05:01:00,🔴 الخاص 📩 اسالهم بالله اقدر اطلب بدل فاقد تطبيق ماي اس سي برقم ثاني لاني ضيعت شريحتي وضيعت رمز ماي اس سي تكفون اللي يعرف يعلمني التحديث الجديد ماعرفله,
2020-04-23 02:29:48,اطلبها تطبيق ماي اس سي,
2020-04-23 02:03:08,انا رقمي موبايلي افعل تطبيق ماي اس سي عشان اغير موبايلي طريق تطبيق,
2020-04-23 01:06:26,اطلب ماي اس سي تجيك للبيت,
2020-04-23 00:01:28,شوفي اعلان ريم شوشيتا حق ماي اس سي,
2020-04-22 23:35:49,الصراحة للأمانة التغطية حقت كويسة عشان نكون منصفين نصابين شوي احصل نفسي مشترك بخدمة اعرف وش اسمها نصبهم الخدمات ماتقدر تلغيها ماي اس سي واذ كلمت تجلس ساعات و ربع وانت تدور بنفس الحلقة كله رد الي تقدر تلغي شيء,
2020-04-22 18:53:43,السلام عليكم استفسار بسيط سمحتو دخلت تطبيق ماي اس سي لغرض شراء جهاز ايفون بالاقساط اني شريحتي مفوترة وملتزم بالسداد الا ان التطبيق يقول باقة جوالك تدعم وش السبب,
2020-04-22 18:08:26,جولات موقع ماي اس سي يوصل,
2020-04-22 16:49:30,تطبيق ماي اس سي عيا يفعلني ماحاولت ادخل يقول انت موجود واذا حطيت رقم سري يقول مفعل اتصل مره محد نفعني وشلون افعل حسابي,
2020-04-22 15:36:52,خذي تطبيق ماي اس سي نصيحه عروضهم بطله,
2020-04-22 15:33:38,السلام عليكم لوسمحت بغيت استفسر الفايبر ابي اركبها ولما بحثت منطقتنا يغطيها الفايبر اقدر اخليهم يجون يركبون حجزت طريق ماي اس سي مافي نتيجه ابيها بسرعه لان عندي اختبارات فاينل اربعه ايام والنت جدا ضعيف عندي ارجو التعاون والتفهم😭🥺,
2020-04-22 14:49:21,ثلاث ايام اتواصل معكم طريق الخاص هات اسمك رقم تلفونك رقم هويتك وارسلت هالمعلومات يرجع يقول ماي اس سي اقول مقفل التطبيق عندي يرجع يقول هات اسمك رقمك هويتك اعطيه يقول استبدال الشريحه طريق ماي اس سي وعلى هالحالة واخرتها,
2020-04-22 14:49:14,بستبدل الشريحه الاخير لانها مقفله عندي لاتقول ماي اس سي برضوه التطبيق مقفل الحل,
2020-04-22 11:01:57,ابطلع جهاز جوال وحولتوني لتطبيق ماي اس سي وماقدرت ادخل يقولي خطا رقم الجوال وفرعكم مغلق وش الحل,
2020-04-22 08:21:41,حمل تطبيق ماي اس سي وشوف خدمات وطلب حل لمشكلة,
2020-04-22 03:45:38,تم رفع بالامس طلب شريحة بدل فاقد طريق تطبيق ماي اس سي ووصلتني رسالة باسم موظف ولم يتم تراصله معي بعدها تم الغاء الطلب قبلكم التطبيق مالحل تم رفع طلب جديد,
2020-04-22 02:39:05,اقدر اختار رقم شريحه تطبيق ماي اس سي,
2020-04-21 22:43:43,ضاعت الشريحة وابغا اطلع بدل فاقد ماني مسجل ماي اس سي,
2020-04-21 20:43:11,ي اخوي كان عندي رقم بأسمي ولي فترة م شحنته الحين م صرت احصله ضمن الارقام حقتي تطبيق ماي اس سي ارجعه اتمنى ترد,
2020-04-21 18:59:56,مساء الخير عندي مشكلة عالقة تطبيق ماي اس سي الخميس الماضي تحل معتذرين لعدم وجود حل و التطبيق قادر حل المشكلة و الفرع اعتذر ماعنده صلاحية والرقم الموحد احد يرد وين الجهة اللي راح تحل المشكلة,
2020-04-21 12:13:17,التحية الإخوة الكرام ارجو المساعدة باستبدال الشريحة الحالية بشريحة إلكترونية العلم اني قمت بالمحاولة طريق تطبيق ماي اس سي ولم استطع الحصول عليها ارجوا الاطلاع ،،،وشكراً،،،,
2020-04-20 23:10:00,طلبت تحويل خطي الى اس سي عبر موقع ماي اس تيسي سي وكانت وحده بالليل وحظر تجول ونص ساعه الا الموظف عندي وساعدني كثير حقيقي شكرا وشكرا للموظف الخلوق,
2020-04-20 21:49:32,ايوه ادخلي ماي اس سي واختاري الاعدادات وبعدين رقمي واطلبي بدل فاقد واذا تواصل معك المندوب قولي ابيها إلكترونيه ويجيبها بنص ساعه,
2020-04-20 21:11:53,التحية الإخوة الكرام ارجو المساعدة باستبدال الشريحة الحالية بشريحة إلكترونية العلم اني قمت بالمحاولة طريق تطبيق ماي اس سي ولم استطع الحصول عليها ارجوا الاطلاع ،،،وشكراً،،،,
2020-04-20 19:14:06,موبايلي تطبيق نفس ماي اس سي,
2020-04-20 17:46:54,انا الشريحه اللي طلبتها سوا و طلبت تبديل شريحه تطبيق ماي اس سي و جاني الموظف وسالني تبي شريحة الالكترونيه التقليديه وقلت الالكترونيه و خلال دقايق وهي شغاله,
2020-04-20 11:39:00,تطبيق ماي اس سي ومسوين خصومات,
2020-04-20 07:13:30,عندي مشكله الرسايل ماتوصل واذا دقيت مايوصلني للدعم الفني يبيني احمل ماي اس سي وابي ادخل ماي اس سي لازم احط الكود الي يجي برساله والرسايل ماتوصل يعني وش الحل معكم,
2020-04-20 07:09:04,عندي مشكله الرسايل ماتوصل واذا دقيت مايوصلني للدعم الفني يبيني احمل ماي اس سي وابي ادخل ماي اس سي لازم احط الكود الي يجي برساله والرسايل ماتوصل يعني وش الحل معكم,
2020-04-20 05:23:16,ممكن رقم متابعة الطلب ل تطبيق ماي اس سي,
2020-04-19 23:50:15,شلون ماي اس سي يبيع,
2020-04-19 20:21:16,ادخل ماي اس سي ، مسووين عروض عالاجهزه افضل المحلات,
2020-04-19 17:06:30,تدخل موقع ماي اس سي وتجي يقون تحت تضغطها بعدين تضغط الاجهزة ويطلع الاجهزة تختار الي تبي وتشوف سعرة كاش وسعرة تقسيط ويبين شي اوريك الايقونة الحين اهم شي يكون يكون محدث الاخير عندك,
2020-04-19 10:32:46,ادخل موقع ماي اس سي بدقيقه تاسس الان بعالم التقنية,
2020-04-19 08:09:24,وليد قدمو بلاغ طريق ماي اس سي انت ومجموعه الحي ويجونكم صارت ماجو الا بهالطريقه,
2020-04-18 23:45:27,کرونا سے بھی ہم اسی طرح کے پنگے کر رہے ہیں کہ تراویح پڑھیں گے جمعہ پڑھیں گے دکانیں اور بازار کھولیں گے، تے فیر حال ساڈا وی اس مای والا ہونا ہے کرو نا قابو نہیں آنا,
2020-04-18 21:08:56,نكلمكم الخاص تردون و كاتب المشكله ماي أس سي عندي مسجل برقم قديم والرقم ضايع وبحاول أتواصل معكم حياة لمن تنادي,
2020-04-18 19:39:14,يرد ماي اس سي يعني يخدمني اي اهتمام للعميل اهم شي تاخذ فلوسك وطز بالعميل,
2020-04-18 19:36:08,استاذ سعد عندك خبرة تطبيق ماي اس سي طريقه شرح استخراج شريحة بدل فاقد اللي ضاع شريحه صاحبي,
2020-04-18 19:27:44,ابي الغي طلبي ماي اس سي رقم الطلب :,
2020-04-18 18:52:24,تطبيق ماي اس سي,
2020-04-18 18:43:36,قاعد احاول اتواصل معاكم يومين طريق الاتصال وعن طريق تويتر وعن تطبيق ماي اس سي ولاتردون حسبي الله ونعم الوكيل أبغى أفصل الخدمة عندكم ردو بسدد الفاتورة وبلغيها 😡😡😡😡😡😡😡,
2020-04-18 17:18:35,السلام عليكم انا يوم الاربعاء طلبت طريق برنامج ماي اس سي تغيير الشريحة فجاءة انلغى الطلب تم تصوير الشاشه قبل اكتمال الطلب الحل لتغيير الشريحة,
2020-04-18 17:08:41,ياخي عجزت افهم لبنامجكم اقدر اشتري قبل فتره كنت ابي جوال ادخل ع الاجهزه مافي اي خيار للشراء عرض والان الشريحه المدمجه اضغط ع البوست يفتح مافي خيارات للشراء او الطلب برنامجكم مستفز المشكله الموقع يقول طريق ماي اس سي وهناك مانقدر وش الحل,
2020-04-18 16:23:31,السلام عليكم امس طالب تطبيق ماي اس سي شريحة فاتورة و للحين وصلتني وش الطريقه,
2020-04-18 16:15:38,اطلبه وانا مضيع رقم السري ماي اس سي,
2020-04-18 12:09:05,-اقسم بالله العظيم اس سي هالايام بدال ماتسعدنا هالحجر الا وانها تنكد علينا والله مهب معقوله النت انا نتّي مفوتر ثلاث شرايح والحد الاقصى لليوم اخلصها شي النت يقروش مره وادخل ماي اس سي بشوف خلصت باليوم يطلع معلق والله مهب معقوله😷💔،,
2020-04-18 11:31:32,حمل تطبيق ماي اس سي وسجل دخول برقم جوالك الحالي واطلب شريحة بدل فاقد او اذا تبي رقم جديد,
2020-04-18 10:34:57,اكثر يوم اتصل وفي رصيد ويقولي يوجد اديك رصيد كافي واتصلت عليكم وكلمتكم الخاص وفي ماي اس سي حياة لمن تنادي ابغى احد يرد نحول الخدمة لموبايلي او زين,
2020-04-18 09:51:36,السلام عليكم ابغا اسجل ماي اس سي يقول الهويه غلط علما انها صححححح حاولت اتواصل خدمه عملاء موقع او تطبيق او اتصل خدمه العملاء احد فادني نهائياً,
2020-04-18 09:32:59,السلام عليكم بشتري جوال طريق ماي اس سي الطريقة,
2020-04-18 09:01:18,طيب عندي سؤال دايم ادخل ماي اس سي واجاوب الاسئله صح وماجاني هديه لهالحين وش السبب,
2020-04-18 08:41:31,انا بشتري ماي اس سي ايفون يقولي موقعي مغطى للعلم انا بقرية وم اقدر اطلع ايش الحل,
2020-04-18 08:39:41,انا بشتري ماي اس سي ايفون يقولي موقعي معطى للعلم انا بقرية وم اقدر اطلع ايش الحل,
2020-04-17 22:10:58,الشبكه ماي اس سي ضعيييفه جدا شوفو حل ضبطوها,
2020-04-17 21:21:26,سمحتم ماتوصلني رسائل نصية رقمي ويقولون ادخلي تطبيق ماي اس سي ادخله ويطلبون مني رقم التحقيق اصلا مايجي لان الرسائل النصية ماتوصل ارجوا الحل بإسرع وقت عندي امور جداً ضرورية سمحتم,
2020-04-17 21:06:54,احد يفهمهم ان شريحتي مايجيها رسائل نصية وقلت الكلام يقولون ادخلي تطبيق ماي اس سي اذا دخلته يطلبون مني رقم تحقيق يجيني لان شريحتي ماتوصلها رسائل نصية ترى رفعتوا ضغطي عندي رسائل بنكية وطلبيات طالبتهم واشغال ع هالرقم,
2020-04-17 20:19:58,قسم بالله إس سي سيئ لأسوء للأسف أول شي ماي إس سي صار سيئ الاستخدام وثاني شي انا طلبت بدل شريحه كنت نايم مارديت قعدت يوم وارسلت وقالي أيام تستلمها ليش قعدت ساعتين وقالوا مانقدر نسلمك الشريحه للأسف ولاخدمات عملاء ولارقم اقدر اكلم احد,
2020-04-17 19:29:34,السلام عليكم حاب اطلب جوال ماي اس سي ويقول الجهاز خير متوفر ويرجى التحديث وش المشكله,
2020-04-17 19:10:03,سلام عليكم ( ( اس سي ) ) اطلب تطبيق ماي اس سي ) ) جوال بالتقصيد,
2020-04-17 18:54:38,تطبيق ماي اس سي يقبل تسجيل الدخول,
2020-04-17 18:28:46,الشريحة المدمجه تجي للمدينه طلبتها ماي اس سي يقولون ماوصلت المدينه معقوله,
2020-04-17 18:00:43,حاولت اطلب ماي اس سي يرفض ليشش,
2020-04-17 17:12:49,شغالين اليوم سددت قيمه شحن نت محدود وانسحب علي شحن رجعت فلوسي ايش القصه ماي اس سي ردوا ردوا,
2020-04-17 16:54:35,دخلت ماي اس سي سويت بلاغ قبل صار شئ والله العظيم,
2020-04-17 16:44:30,طلبت ماي اس سي طلبين واحد تنفذ للحين والاتصال يقولون مايبين عندنا 🙄 رقم الطلب الأول : رقم الطلب الثاني : نفذو واحد منهم باسرع وقت لانكم ماوصلتو النت للبيت لحد الآن,
2020-04-17 14:38:51,لقيت طريقة يمكن تنفعك، ادخلي ماي اس سي، واختاري عنوان أحد تثقين سواء بالرياض او اقرب مدينة لك، واشتري الجوال وخلي صديقتك ترسله طريق احد شركات التوصيل,
2020-04-17 11:19:03,موجوده اطلبها ماي اس سي شريحه بدل فاقد واذا جاك الموظف قل ابغى شريحة الكترونية,
2020-04-17 10:03:16,قدرت العبها النت حقكم السيئ جدا يطلعني بنص اللعبه عارف بتردون ارسل ماي اس سي اذا ردو كويس شهر محد يرد,
2020-04-17 09:29:22,السلام عليكم ورحمة الله طريقة استعادة حسابي برنامج ماي اس سي / علمآ ان الحساب برقم قديم واميل استطيع تذكره فهل عندكم استطاعه لحل المشكله,
2020-04-17 08:06:45,طلب ماي اس سي حاولت احصل الطلبات,
2020-04-17 06:59:48,عندي طلب معلق اشتريت جوال موقع ماي اس سي يقلي يتم الرد والطلب معلق وف الحقيقه متواصل السائق ولحد الأن جاني شي,
2020-04-17 06:14:43,سهل جدا تطبيق ماي اس سي تروحي المتجر تختاري الكل او كافة الاجهزه تختاري الجهاز اللي ترغبينه تضغطين شراء ويجيك توصيل وتختاري توصيل,
2020-04-17 05:39:35,ابغى اشترك بباقة كويك نت اقدر ادخل ماي اس سي يطلب مني رقم خط,
2020-04-17 00:53:06,السلام عليكم احاول أضيف بطاقة مدى للمدفوعات تطبيق ماي اس سي، يظهر فقط خيار فيزا و خيار ماستركارد و وش الطريقة اذا كنت ابي اشتري جهاز ابغى ادفع الداون بيمنت كاش هالمندوب يقبل اس سي باي,
2020-04-17 00:43:46,طلبت جهاز وجتني رساله تاكيد استلام الطلب وان بسبب الضغط والاوضاع راح يتم التسليم ايام ولما ادخل ماي اس سي القى الطلب ملغي ويوم جيت اطلب مره ثانيه قالي ماهو متوفر عجيب,
2020-04-16 22:51:38,ماي اس سي,
2020-04-16 21:07:31,التطبيق ماي اس سي ليش تلغينه كملي عليهم حلليها,
2020-04-16 20:08:27,السلام عليكم ممكن اطلب الشريحه الالكترونيه طريق برنامج ماي اس سي,
2020-04-16 18:49:56,اذا طلبتها ماي اس سي يقبل رقمي لازم رقم ثاني عشان يتواصل معي,
2020-04-16 16:36:19,السلام عليكم اريد افعل كويك نت دبل البيانات قيقا الطريقه علما اني مفعل سوا بوست ولم استطيع الوصول عبر ماي اس سي ممكن تعطيني الطريقه,
2020-04-16 16:20:52,طريقه البدل فاقد شريحتي ضايعه واللحين حضر ومو باسمي اقدر اخلي الي بالهويه يطلب بدل فاقد طريق ماي اس سي وهل وقت التسليم يتطلب هويه وبصمه,
2020-04-16 15:47:43,أخيرًا 👍🏼 😍 شكرًا شكرًا الطلب تطبيق ماي اس سي والتوصيل للبيت مجانًا الميزة : تشغل رقمين مختلفين جهاز جوال واحد 👍🏼,
2020-04-16 14:40:07,التطبيق يوصله الين البيت حمل ماي اس سي,
2020-04-16 12:53:06,ليتكم تطبقونه اول قبل الناس تشترك، جيت بفتح حساب ماي اس سي بزنس قالي لازم اطبع ورقة واختمها واوقعها واصور البطاقة واوقع واختم 😂😂😂,
2020-04-16 11:36:21,أتفق معك البداية توقعت الباركود بيجيك الإيميل حسابك الخاص ماي استيسي My stc بحكم إنها شريحة إلكترونية حسب الوصف استغربت يوم قريت الموضوع الشريحة يتم توصيلها مناولةً شركة الاتصالات السعودية اس سي stc,
2020-04-16 10:27:56,سلام وعليكم ' انا عندي شريحة فاتورة شهور مفصولة نازلة عليها فاتورة ب ريال امس دخلت تطبيق ماي اس سي ' حصلت فاتورة نازلة قبل فترة قريبة وصارت الاف ريال ، ي تفيدوني اي اساس تزيد الفاتورة والشريحة مفصولة,
2020-04-16 08:59:27,عليكم السلام بخصوص استفسارك حرصا سلامتك اغلب الشركات حولت تقديم خدماتها الكترونية ضمنها الاتصالات السعودية وتقدر تستفيد اغلب الخدمات طريق تطبيق ماي اس سي,
2020-04-16 07:55:14,اقدر اشتري جوال اقساط ماي اس سي وكيف,
2020-04-16 07:42:51,عطونا طريقة استبدال شريحة عادية بشريحة المدمجة طريق ماي اس سي خاص اذا كان عندي رقمين طريقه,
2020-04-16 01:04:48,ثلاث ايام طالب ماي اس سي بدل فاقد للشريحه احد جا وش هال خدمه,
