,id,created_at,date,user_id,name,retweet,nlikes,nreplies,nretweets,tweet4
2241,1152944233726300160,1563718300000.0,2019-07-21 14:11:40,2196091534,ص ا ل ح ال م ان ع...MBS...,False,0,1,0,عندي مشكله ماي اس سي الرقم الي مسجل الغيته والا الحين والموقع موراضي يفتح معي وش الحل
2242,1152432893471395840,1563596387000.0,2019-07-20 04:19:47,1064269645,أبــوفـــهــــد,False,0,0,0,الدعم الفني ماي اس سي سيء جداً مايعرفون رقم التواصل خارج السعوديه انا ساعه اعاني وانا اتواصل معهم طلبت المشرف يتواصل معي حايه لمن تنادي
2243,1152432367547629568,1563596262000.0,2019-07-20 04:17:42,1064269645,أبــوفـــهــــد,False,1,3,1,الدعم الفني ماي اس سي سيء جداً مايعرفون رقم التواصل خارج السعوديه انا ساعه اعاني وانا اتواصل معهم طلبت المشرف يتواصل معي حايه لمن تنادي
2244,1151679425731280896,1563416746000.0,2019-07-18 02:25:46,708494310300360704,سعيد الأسثنائي,False,0,0,0,حمل ماي اس سي
2245,1151663475686551554,1563412944000.0,2019-07-18 01:22:24,293191825,ahmad,False,0,0,0,ماي اس سي
2246,1151643143936315392,1563408096000.0,2019-07-18 00:01:36,322252533,فهد الحربي,False,0,4,0,شريحة البيانات صارت وقفت فجأة ادري خلص النت او وحاولت اشحن تطبيق ماي اس سي ماتشحن مل شي موقف
2247,1151488481585180679,1563371222000.0,2019-07-17 13:47:02,1087669347034820609,تيـاقو 🌕,False,0,1,0,سلام عليكم انا فصلت الشريحة ماي اس سي ابغا ارحع الخدمة
2248,1150892822821855238,1563229206000.0,2019-07-15 22:20:06,326396748,yahya-aladawi,False,0,0,0,السلام عليكم تم شحن رصيد طريق تطبيق ماي اس سي ببطاقة فيزا وجاني فشلت العملية وخصم المبلغ البطاقة فيزا ايش الحل
2249,1150538147098439680,1563144644000.0,2019-07-14 22:50:44,2612772001,رحال 🤍 ⁦🕊️⁩🤍,False,1,0,0,الحين تطبيق ماي اس سي وش فائدته دامه مايشتغل الا بنت شغال معك ،، المفروض يفتح بدون نت للضرورة
2250,1150351529922179072,1563100151000.0,2019-07-14 10:29:11,1127310155866099712,مصطفى الشبلي,False,0,1,0,السلام عليكم ورحمه الله لدي انترنت منزلي الياف خط هاتف ارضي طلب إيقاف طريق تطبيق ماي اس سي وتم التواصل معي قبل موظفكم وقال انه يوجد عرض خطي بالميه وقال تريد إيقاف الخدمه او نفعل العرض او تحب نعطيك فرصه غدا بالتفكير وطلبت فرصه للتفكير
2251,1150288050041315328,1563085017000.0,2019-07-14 06:16:57,775486154,سليمان النغيمشي,False,0,1,0,ياغالي انا امس انقطعت الخدمه عني فوق ساعتين وتواصلت دعم ماي اس سي قالي عطل مفاجئ
2252,1150098205268484096,1563039754000.0,2019-07-13 17:42:34,1007195698004221952,روبینہ صدیق,False,8,2,3,جج ارشدملک کی ایک اورویڈیو مارکیٹ میں دستیاب ھے کوی مای کالال کرسکتاھے ایسے تو بتاے اے تے کوی خاندانی کنجر ھے لعنت اس ملک کی عدلیہ پرجس ملک مین جج ایسے ھوتے ھے اس بندے سے تین دفعہ کے وزیر اعظم اور تین کڑوڑ ووٹ لینے والے نوازشریف کا فیصلہ کروایا گیا
2253,1150042787573899265,1563026541000.0,2019-07-13 14:02:21,597453217,أبومشاري,False,0,2,0,ابي طريقة تحويل نقاط قطاف بدون تطبيق ماي اس سي
2254,1149731971393826816,1562952437000.0,2019-07-12 17:27:17,4715683833,Turkii,False,0,1,0,دخلت تطبيق ماي اس سي ولم اجد ايفون او ايفون pls الجوال متوفر فروع اس سي وجدت فقط ايفون و x
2255,1149076366647857158,1562796129000.0,2019-07-10 22:02:09,1108098047920275457,درويد سيتي,False,0,0,0,تحميل تطبيق ماي اس سي للأندرويد أخر إصدار مجانا
2256,1148755887034654723,1562719720000.0,2019-07-10 00:48:40,858575775099957249,‼️‼️🌹مشعل🌹‼️‼️,False,0,1,0,ابي ادخل ماي اس سي ومايدخل يعطيني الرقم السري واليوزر خطاء
2257,1148360456391688192,1562625442000.0,2019-07-08 22:37:22,813809606472454144,🇸🇦,False,0,1,0,استفسار هالحين لمن احول تطبيق ماي اس سي الى بنك الراجحي تجلسي الحواله لين توصل
2258,1148271377205665793,1562604204000.0,2019-07-08 16:43:24,2527558578,mubarak,False,0,0,0,تطبيق ماي اس سي
2259,1148178386319265797,1562582034000.0,2019-07-08 10:33:54,881939868095590401,الهلالي العالمي #بطل_اسيا,False,0,1,0,السلام عليكم عندي شريحة بينات ومركبها بالراوتر اعرف باقي وهل اقدر اجدد البينات وهي بالراوتر وهل عندكم تطبيق نفس ماي اس سي
2260,1147623679439921159,1562449781000.0,2019-07-06 21:49:41,973534041013092352,Reem💕,False,0,1,0,السلام عليكم دخلت ماي اس سي وحصلت فاتوره وشوي وبرقم بيت وانا بعمري ماطلعت تلفون بيت او احد طلع اسمي
2261,1147599478020562947,1562444011000.0,2019-07-06 20:13:31,1196452573,عبدالله,False,0,0,0,تشتري بطاقات الشحن محل وتشحنها طريق تطبيق ماي اس سي
2262,1147577673557958657,1562438812000.0,2019-07-06 18:46:52,782458740222128128,عبدالرحيم الغامدي,False,0,0,0,عرض الهواوي برو ماهو متوفر برنامج ماي اس سي
2263,1147340316527210496,1562382222000.0,2019-07-06 03:03:42,1454809825,احسن١,False,0,1,0,اهلين بيك اخي فهمتك يكون تطبيق ماي اس سي عديم الفائدة لايظهر الاتصالات والرسائل الصادرة
2264,1147326246096912384,1562378868000.0,2019-07-06 02:07:48,1454809825,احسن١,False,0,1,0,سلام عليكم استخدام شرائح جوي يبقى تطبيق ماي اس سي يظهر الارقام والرسائل الصادرة الجوال
2265,1147177103412121600,1562343309000.0,2019-07-05 16:15:09,1588478582,Ali Alrabghi,False,0,0,0,اسهل طريقه استخدم تطبيق ماي اس سي وروح للمحادثات المباشره انك عميل تميز وراح يرجع خطك او ارسل الى رقم موظف غيره خطك يرجع دقايق
2266,1147128084296077314,1562331622000.0,2019-07-05 13:00:22,316245207,خنفشاري,False,0,0,0,ابلغي رقم الهاتف طريق تطبيق ماي اس سي مكتوب مشكلة مؤقتة- الموقع والرسائل النصية مافيه امكانية الغاء-اتصلت اسمعهم يسمعونن-الرسائل الخاصة بتويتر دقيقة رد علي الـ '' الموظف ''
2267,1147127929639460870,1562331585000.0,2019-07-05 12:59:45,316245207,خنفشاري,False,0,0,0,ابلغي رقم الهاتف طريق تطبيق ماي اس سي مكتوب مشكلة مؤقتة- الموقع والرسائل النصية مافيه امكانية الغاء-اتصلت اسمعهم يسمعونن-الرسائل الخاصة بتويتر دقيقة رد علي الـ '' الموظف ''
2268,1147107313565753344,1562326670000.0,2019-07-05 11:37:50,755066006,ali.h.,False,0,2,0,انتظار دقيقه عشان اتواصل موظف الدعم ماي اس سي يتجاوبون يقفلون لان الموظفين مشغولين عميل البلاتيني يالي نخدمك بالي تبيه يالي تسدد الف بالسنه بديل طلعت اليون
2269,1147106875126812673,1562326565000.0,2019-07-05 11:36:05,755066006,ali.h.,False,0,1,0,انتظاري الحين ماي اس سي دقيقه عشان اتواصل الفني
2270,1147098279043379200,1562324516000.0,2019-07-05 11:01:56,755066006,ali.h.,False,0,3,0,عطل مفاجئ عندي بالانترنت اتصل يغلقون الخط بوجهي بعذر الموظفين مشغولين اقدم ظلب ماي اس سي انتظر ربع ساعه دقايق بدون ود وانا عميل بلاتيني بديل جلست دقيقه عندكم خدمه سيئه اليوم سيتم الغاء الانترنت المنزلي
2271,1145129733425979392,1561855178000.0,2019-06-30 00:39:38,1141106314506067968,عبدالله,False,0,0,0,بدل فاقد ماتاخذ منك وتقدري تطلبينها طريق ماي اس سي
2272,1144995428691337216,1561823157000.0,2019-06-29 15:45:57,1136366964765577216,Omar Elsafi,False,0,0,0,نزل تطبيق أسمو ماي اس سي خلال التطبيق دا يتم تنشيط خدمة دقيقة
2273,1144955961989373952,1561813748000.0,2019-06-29 13:09:08,755347380451631104,نايف بن سلطان,False,0,0,0,سددت الفاتوره الي علي وباقي م نزلت البرنامج ماي اس سي والفاتوره الي ب البرنامج نفسه الي سددته
2274,1144889973583306752,1561798015000.0,2019-06-29 08:46:55,950118954,B,False,0,0,0,تطبيق ماي اس سي
2275,1144807256673923072,1561778294000.0,2019-06-29 03:18:14,1103657024297070597,مود,False,0,1,0,سلام عليكم تقفلت شريحتي الحين وماهو راضي يدخلني ع برنامج ماي اس سي طالبين رقمbuk ارجو المساعده بسرعه
2276,1144677219429769237,1561747290000.0,2019-06-28 18:41:30,717758989233229824,.. عبدآلله البرازي      | 📱🕹,False,0,0,0,ادخل تطبيق ماي اس سي و يطلع المكان قوة النت و الاياف او عميل سابقا
2277,1144391275954810880,1561679116000.0,2019-06-27 23:45:16,1160016691,Faisal,False,0,0,0,امداني ادخل باب فيرجن الا جتني رسالة اس سي اكتسب نقاط قطاف شذا المراقبة السريعة والقوية لكل التحركات خصوصية ماي اس الوقت
2278,1143632205329129474,1561498140000.0,2019-06-25 21:29:00,1105185638448533506,سوس نمبر 1(حَ🖤) خرووووج 🤚🏼,False,2,1,0,ياجماعه الربع اللي عندهم ماي اس سي باليز خاااص عندي سؤال 🚶🏼‍♀️
2279,1143300022177587205,1561418941000.0,2019-06-24 23:29:01,438420377,فيصل الغامدي,False,2,0,0,تبغى تصيدهم حمل عندك برنامج ( ( ماي اس سي ) ) وبعد ماتفعل نت اختار يوم ولاتشغل النت وكل شوي ادخل ماي استيسي وشيك ع الاستخدام واذا راح منك ع طوووووول قدم شكوى ع عيئة الاتصالات لازم تكون موثق شي عندك
2280,1143298154797948928,1561418496000.0,2019-06-24 23:21:36,1083175724184469509,mido,False,0,0,0,اولت استعاده اسم المستخدم وكلمه المرور لموقع ماي اس سي اعمال وللاسف مافي فايده ارسلت اكتر ايميل صوره السجل التجاري وصوره التفويض يجيني رد ارجو ايجاد حل
2281,1143098891778371584,1561370988000.0,2019-06-24 10:09:48,1083175724184469509,mido,False,0,0,0,حاولت استعاده اسم المستخدم وكلمه المرور لموقع ماي اس سي اعمال وللاسف مافي فايده ارسلت اكتر ايميل صوره السجل التجاري وصوره التفويض يجيني رد ارجو ايجاد حل
2282,1142195003965489154,1561155484000.0,2019-06-21 22:18:04,2236745184,..,False,0,0,0,المكالمات ايه ماي اس سي واتساب وبرامج اخرى
2283,1142194272466350080,1561155310000.0,2019-06-21 22:15:10,2977432003,A.,False,1,0,0,يقدر يشوف الرسايل والاتصالات تطبيق ماي اس سي ويقدر يشوفه طريق الفروع يطبعون ورق متأكد ميه الميه اما الواتس اتوقع يقدر
2284,1142143825600753665,1561143282000.0,2019-06-21 18:54:42,455341605,محمد ل,False,0,0,0,ايوه ادخل ماي اس سي ويعلمك باقي
2285,1142137108225806336,1561141681000.0,2019-06-21 18:28:01,1593695756,اجمل التغريدات,False,0,1,0,عندي رقم كان مفصول موقت والان اختفاء ماي اس سي وابغى اسدد الفاتوره ورجع الرقم والخدمه الشريحه بيانات
2286,1142108892282929153,1561134953000.0,2019-06-21 16:35:53,2344771875,munefmood88,False,0,0,0,اذ شريحتك بسم زوجك رح يطلعله شي ماي اس سي
2287,1141041004486832133,1560880349000.0,2019-06-18 17:52:29,1868950748,Mostafa (Mo) Rashad,False,0,1,0,السلام عليكم الدي اس ال فصل ومو قادر اتواصل الدعم الفني دايم يقوللي اركب ماي اس سي واربطه بجوال التلفون عندي تلفون خير شر ارجو المساعدة العلم ان رقم جوالي مو اس سي
2288,1140601713310740481,1560775614000.0,2019-06-17 12:46:54,2373484069,فرانسيسكو توريس,False,0,1,0,سلام عليكم عندي مشكلة بتطبيق ماي اس سي بخصوص كلمة السر ترسل ع رقم جوال مفصول اش الحل
2289,1140489770340163584,1560748925000.0,2019-06-17 05:22:05,410608099,ابوعبدالعزيز,False,0,0,0,تعبت اشتكي واطلب المشرف تجاوب و تطبيق ماي اس سي
2290,1140279056182784000,1560698687000.0,2019-06-16 15:24:47,977203858907820032,عبـداللّٰـه💛,False,0,0,1,ارسل شكوى موقع ماي اس سي ادخل يوم اشوف الشكوى مكتوب مغلق 😡😡
2291,1140244567905722368,1560690464000.0,2019-06-16 13:07:44,760298732931936256,3z✋🏻,False,0,0,0,ياخوي وش الغش والتلاعب بلعملاء شاحن ب طريق تبطيق ماي اس سي وصلني الشحن وانخصم المبلغ الراجحي واقدم بلاغ ويقلون ايام لحد اقصى واليوم اتكشفت ان بلاغي كنسلوه كيفكم اهو😡😡😡
2292,1140244410350940161,1560690426000.0,2019-06-16 13:07:06,760298732931936256,3z✋🏻,False,0,1,0,ياخوي وش الغش والتلاعب بلعملاء شاحن ب طريق تبطيق ماي اس سي وصلني الشحن وانخصم المبلغ الراجحي واقدم بلاغ ويقلون ايام لحد اقصى واليوم اتكشفت ان بلاغي كنسلوه كيفكم اهو😡😡😡
2293,1139804378368552960,1560585515000.0,2019-06-15 07:58:35,1076737625170563072,#الزعيم_العالمي_الأستثنائي 💙61💙,False,0,1,0,السلام عليكم يمكنني طلب رقم مسبق الدفع التطبيق ماي اس سي وهل يوجد توصيل
2294,1139668065497620480,1560553015000.0,2019-06-14 22:56:55,4456026089,وليد محمد,False,0,1,0,السلام عليكم لدي استفسار رسلتو ان اذا حملت تطبيق ماي اس سي وسجلت بتعطوني رصيد مجانا للاسف مافي ماهي الطريقة شاكر
2295,1139223441201127425,1560447008000.0,2019-06-13 17:30:08,588737829,Reda Al sadah,False,0,1,0,عندي مشكلة قديمة أربغي أدخل ماي اس سي يطلع رقم مو رقمي رقم جوال أعرفه أقدر أدخل الموقع التطبيق شنهو الحل
2296,1138902673464446977,1560370531000.0,2019-06-12 20:15:31,741058283046379520,Abdullah,False,0,1,0,اكلمكم الخاص ماتردون اكلمكم تطبيق ماي اس سي ماتردون ادخل الموقع ابي اتصل خط ارضي لان شريحتي موبايلي مالقيت رقمكم وش الحاله شغلو نتي الصبح مقطوع و ب ريال و ميغا يمين بالله انخنقت وش الحاله
2297,1138471985669976067,1560267847000.0,2019-06-11 15:44:07,1127611322919718912,˹ғʟᴀɴ.˼,False,0,0,0,اكدتها بنفسها وقالت انها شافته تطبيق ماي اس سي وانهم حضرو اقل الوقت اللي صرح الدفاع المدني
2298,1138417916402130944,1560254956000.0,2019-06-11 12:09:16,937257999663534080,ً,False,0,0,0,السؤال ليه دخلت ماي اس سي تتاكد 🌚🌚 تبغى يعني تصيد زلة التويته حقت الدفاع المدني علشان تقدر والله اذا تأخروا دقيقه دقيقتين تقول هاه انتوا كذابين مثل م كذبتهم المقطع واساسا وش الداعي انها تصصور شهالتخلف مالها اي مبرر واي دافع وسبحان الله الكذاب يبين
2299,1138405329027444737,1560251955000.0,2019-06-11 11:19:15,785060261933748224,*,False,0,1,0,السلام عليكم انا عندي شريحة سوا جديدة افعل خدمة انترنت جيجا علمآ اني دخلت ماي اس سي حصلتها
2300,1138377634084282373,1560245352000.0,2019-06-11 09:29:12,1056315139316764672,#يزيدⓂ️,False,0,0,0,كويس معلوم ماي اس سي علشان شوف دقيقه علشان مافي قرقر مره تاني
2301,1138361356388839424,1560241471000.0,2019-06-11 08:24:31,400344017,علياء,False,0,1,0,اهلا دخلت ماي اس سي ، ومتجر ، ولم اجد طلب الشريحه
2302,1138223510608912385,1560208606000.0,2019-06-10 23:16:46,441808307,الوافي,False,1,0,0,موجوده ماي اس سي ويرسل تلقائي بالوقت الي انت تبيه مايحتاج ينبهك مثلا ابي ارسل الساعه صباحا وانا اكون نايم يقوم بإرسالها بالوقت الي انت حددت طبعا رسائل نصيه
2303,1138207421724319747,1560204770000.0,2019-06-10 22:12:50,2172506405,بندر,False,0,1,0,السلام عليكم استفسار المكالمات يرد عليها تظهر ماي اس سي
2304,1138146495469936640,1560190244000.0,2019-06-10 18:10:44,1342079328,K h l o u d ➹,False,0,1,0,طيب ماعرفت اطلبها تطبيق ماي اس سي ماحصلت خانت التوصيل
2305,1138033517370232832,1560163308000.0,2019-06-10 10:41:48,2915485471,أحمد آل سعيد,False,0,0,0,ماتردون وتطبيق ماي اس سي مافيه رد يعني شركة كبيرة عاجزين التوظيف
2306,1137563954019016704,1560051356000.0,2019-06-09 03:35:56,255590698,le-toubib,False,0,1,0,انا اخترت قبل يومين خدمة تجوال ماي اس سي اخترتها بالغلط و حابه الغيها لأني مو مستفيده وحرام ادفع المبلغ وأنا استفدت ممكن احد يقولي ايش الحل كلمتكم وقلتوا الحل انك تدفعينها مارح تستفيدين وهذا النوع الاستغفال يمشي الحين
2307,1137563095612698624,1560051151000.0,2019-06-09 03:32:31,255590698,le-toubib,False,0,0,0,انا اخترت قبل يومين خدمة تجوال ماي اس سي وأنا السعودية اخترتها بالغلط و حابه الغيها لأني مو مستفيده وحرام ادفع المبلغ وأنا استفدت ممكن احد يقولي ايش الحل كلمتكم وقلتوا الحل انك تدفعينها ملوح تستفيدين وهذا النوع الاستغفال يمشي الحين
2308,1137472017568079873,1560029436000.0,2019-06-08 21:30:36,1123163461595344901,rryyya,False,0,0,0,سي
2309,1137346411840847873,1559999490000.0,2019-06-08 13:11:30,924407616775839744,ا,False,0,1,0,سلام الفاتورة عندي ماتصل الجوال علماً ان تطبيق ماي اس سي يقول صادرة قبل يوم واحد
2310,1137234769966772224,1559972872000.0,2019-06-08 05:47:52,943582787982028801,.,False,0,0,0,برنامج حق ماي اس سي
2311,1137231087711793152,1559971994000.0,2019-06-08 05:33:14,535061905,N.B,False,0,0,0,الانترنت اصبح جداً جداً ضعيف منزلي علماً باني استخدم شريحة بيانات تكلمت معكم مباشر عبر تطبيق ماي اس سي الخدمة كانت جداً سيئة قبل الموظف
2312,1137230881779830784,1559971945000.0,2019-06-08 05:32:25,535061905,N.B,False,0,1,0,الانترنت اصبح جداً جداً ضعيف منزلي علماً باني استخدم شريحة بيانات كلمتكم مباشر عبر تطبيق ماي اس سي الخدمة كانت جداً سيئة قبل الموظف
2313,1137108613330325511,1559942794000.0,2019-06-07 21:26:34,958367100967452672,خضر العامري,False,0,1,0,نفس حالتي سويت فصل موقت ماي اس سي وسافرت ورجعت لقيت علي فاتوره وصلت تقريبا حول اعتقد مدري 💔😭
2314,1136627224826847232,1559828022000.0,2019-06-06 13:33:42,1106856535140061184,Abdulaziz Abdullah 💍 MA 💋,False,0,1,0,ممكن اعرف تفاصيل فاتورتي خلالكم مني فاهمها ماي اس سي
2315,1136423610040619009,1559779477000.0,2019-06-06 00:04:37,1053887910871744512,y,False,1,1,0,ايوه اذاشريحتك بااسم واحدثاني يقدريتابع رقمك ماي اس سي يعرف الارقام الصادرة والواردة
2316,1136317560868286464,1559754192000.0,2019-06-05 17:03:12,1324740097,محمد حسين المظفري,False,0,1,0,طلعت رقم وفي واحد محول مكالماته الرقم رحت المكتب يشوفو حل كلمت خدمة العملاء راسلتكم عبر تطبيق ماي اس سي طلبت يلغوا التحويل او يلغوا الرقم حياه لمن تنادي
2317,1135446259957993472,1559546458000.0,2019-06-03 07:20:58,1133166847359107073,Yazeed,False,0,1,0,اس سي STC
2318,1135430543334662144,1559542711000.0,2019-06-03 06:18:31,334201714,Ahmad Anwar,False,0,0,0,مائ تو خوش ہو جالگتا ھے فواد کے رابطے پیپل پار تی سے بھی ہیں عمران نہیں تو PTI dustسے زیادہ نہیں دشمن وار کرنا چاھتا ھے اور پاگل نتتیجے سے بے خبر خوش ہو رھے ہیں فوج نا ہو تو لیبیا کا منظر نظر اے گا ڈرو اس وقت سے
2319,1135370522630512640,1559528401000.0,2019-06-03 02:20:01,1007041102417887232,عبدالله,False,0,0,0,ضمان اس سي
2320,1135158040162971648,1559477741000.0,2019-06-02 12:15:41,1082487372867166213,فهد حيدري,False,0,0,0,التفعيل خدمة ماي اس سي
2321,1135003115739066368,1559440804000.0,2019-06-02 02:00:04,781016893561901056,بدر الحربي,False,0,1,0,عندي شريحه سوا شحن ابغى ارقيها الى باقه سوا بوست بنفس الرقم طريق ماي اس سي ارجو تزويدي بالطريقه
2322,1134958034357313536,1559430056000.0,2019-06-01 23:00:56,336220163,‏﮼متعب،أبو،عبدالله,False,0,2,0,النظر طشاش ابي افتح اليوتيوب فتحت ماي اس سي ومستغرب وين المقاطع🤦🏻‍♂️
2323,1134945036544741378,1559426957000.0,2019-06-01 22:09:17,760654244,محمد السهلي M.Alsahli,False,0,1,0,عادي المسج ادخلي ماي اس سي وشوفي ايش الخدمات الي ضفتيها زياده ومنها تشوفين سبب الرساله
2324,1134938404054020097,1559425376000.0,2019-06-01 21:42:56,948676360800755712,ْ,False,0,2,0,مب لازم الفرع، خشي ابلكيشن ماي اس سي وفعليها بالشحن
2325,1134844407558131712,1559402965000.0,2019-06-01 15:29:25,2855645546,سحاب الخير,False,1,1,0,ارسل برقيه شكوا لوزارة التجاره اسم المنتج ورقم الشحنه وكل بيانات الفاتوره اللي مرسلها الموقع الايميل حقك ورقم الفاتوره لان الا سترجاع الموقع معاناة اذا ارسلت برقية شحوا خلال تطبيق ماي اس سي سهل جداً يقومون يأتيك الرد بسرعه الوزراةومن نون
2326,1134834806758551554,1559400676000.0,2019-06-01 14:51:16,1039618125531111424,نصراوي دوووم 💛,False,0,1,1,اغلب الخدمات طريق تطبيق ماي اس سي ويجيك بيتك ✋🏻
2327,1134651623635075072,1559357002000.0,2019-06-01 02:43:22,1624034624,btol.,False,0,0,0,حمل تطبيق ماي اس سي وشوف المحلات الي تقدر تاخذ
2328,1134569175597404167,1559337345000.0,2019-05-31 21:15:45,1324740097,محمد حسين المظفري,False,0,0,0,اغير الرقم المستخدم للدخول لتطبيق ماي اس سي
2329,1134569052096094208,1559337315000.0,2019-05-31 21:15:15,528859234,أبوبدر @,False,0,1,0,تطبيق ماي اس سي بالجوال لايعمل ماسبب
2330,1134552045720133632,1559333261000.0,2019-05-31 20:07:41,736428183835250688,BR,False,0,1,0,الدفع عبر برنامج ماي اس سي برسوم مجانا
2331,1134544001376432128,1559331343000.0,2019-05-31 19:35:43,1324740097,محمد حسين المظفري,False,0,1,0,السلام عليكم اغير الرقم تطبيق ماي اس سي
2332,1134539226576498688,1559330204000.0,2019-05-31 19:16:44,2848982240,محمد اليامي,False,0,0,0,ماي اس سي
2333,1134537523072512003,1559329798000.0,2019-05-31 19:09:58,1050153571482775554,róòsë 🦋,False,1,0,0,ادخلي تطبيق ماي اس سي اتصلي عليهم جوال ثاني
2334,1134262291464110080,1559264178000.0,2019-05-31 00:56:18,1398377954,Ali Almasari,False,0,0,0,السلام عليكم عندي مشكله الانترنت احد يرد طريق الاتصال طريق تطبيق ماي اس سي
2335,1134193601439830022,1559247801000.0,2019-05-30 20:23:21,719616011,وضحى,False,0,1,0,قصدك تطبيق ماي اس سي
2336,1134151478497689603,1559237758000.0,2019-05-30 17:35:58,366568404,محمد الخنفري,False,0,0,2,يالامير قدموا برقيات الكترونية عبر موقع ماي اس سي قدموا شكوى ضد الكهرباء
2337,1133909457166053378,1559180056000.0,2019-05-30 01:34:16,773815957722632192,SH,False,0,0,0,اخوي اذا بطلب سماعة ابل خلال تطبيق ماي اس سي راح ادفع مبلغ للموزع او ينزل المبلغ الفاتورة وخلال الوقت راح توصلني
2338,1133895759848493056,1559176790000.0,2019-05-30 00:39:50,429439718,فيصل العجمي ..,False,0,2,1,السلام عليكم ياخي حلو مشكلتي انا طلبت الغاء الدي اس ال والغيتو التلفون ليه ياخي رجعو الحرارة للخط كلمتكم بتطبيق ماي اس سي مارديتو رقم الهاتف
2339,1133611022848319488,1559108903000.0,2019-05-29 05:48:23,3181165802,ابو سيف,False,0,1,0,اخوي مشترك بخدمة فايبر وابي اوقفها شهر لاني مسافر دخلت تطبيق ماي اس سي وحددت التاريخ لاكن كلمت تفعيل مظلله الرجاء الدعم
2340,1133482972278087686,1559078374000.0,2019-05-28 21:19:34,964696555,naif 1402,False,0,0,0,السلام عليكم طلبت شريحة تطبيق ماي اس سي قبل دقايق توصلني الشريحة
2341,1133461567691997184,1559073271000.0,2019-05-28 19:54:31,1563712178,الفراق صعب,False,0,0,0,ادخل ع تطبيق ماي اس سي وتاكد
2342,1133438662404923392,1559067810000.0,2019-05-28 18:23:30,366568404,محمد الخنفري,False,3,0,11,توجهو ببرقيات الكترونية لولاة الأمر عبر تطبيق الاتصالات السعوديه ( ماي اس سي ) ووللمعلوميه محطه معتمده للكهرباء بالرين تم اعتمادها ولم تنفذ والانقطاعات اليوم
2343,1133422662380859392,1559063995000.0,2019-05-28 17:19:55,366568404,محمد الخنفري,False,1,0,1,كلام سليم اخ سعود برقيات عبر تطبيق ماي اس سي افضل واضمن لتوصيل صوتك
2344,1133337261498667008,1559043634000.0,2019-05-28 11:40:34,2991046142,عبدالله,False,0,0,0,انا اسويها طريق ماي اس سي الراجحي توني عرفت شكرا 👏✅
2345,1133244803431505920,1559021590000.0,2019-05-28 05:33:10,1854579530,maher,False,1,1,0,يووه قدممك و الله موقع زي و زي يجيب البطايق اللي تحتاجها مو بطايق شحن 😂 و طريق تطبيق ماي اس سي
2346,1133129570218070027,1558994116000.0,2019-05-27 21:55:16,2858182272,فهد,False,0,1,0,وش المشكلة ماي اس سي اد دخلته يطلعني
2347,1133120463809470464,1558991945000.0,2019-05-27 21:19:05,513579595,أم خالد👩‍👦‍👦,False,0,0,0,حملي تطبيق ماي اس سي طريقة تعرفين اذا يعطونك اولا
2348,1132945118049296384,1558950139000.0,2019-05-27 09:42:19,979494696744554501,بــــَـــــدور💛😍,False,0,1,0,حمل تطبيق ماي اس سي اريح
2349,1132897936814350336,1558938891000.0,2019-05-27 06:34:51,1050405463630721024,علي,False,0,1,0,السلام عليكم سمحت طلب الشريحه طريق تطبيق ماي اس سي ساعه عشان توصل للبيت
2350,1132808563800322052,1558917582000.0,2019-05-27 00:39:42,336220163,‏﮼متعب،أبو،عبدالله,False,0,0,0,برنامج ماي اس سي حدثته والتعن🌝
2351,1132465129336057856,1558835701000.0,2019-05-26 01:55:01,2151779495,وائل الأهلاوي,False,0,1,0,مشكله برنامج ماي اس سي
2352,1132462567748755456,1558835090000.0,2019-05-26 01:44:50,1103342233133174786,خبيره خدمات الكترونيه,False,0,1,0,ممكن سوال ليه تطبيق ماي اس سي مو شغال معي ادخل يطلعني البرنامج احتاجه ضروري
2353,1132447944173600773,1558831604000.0,2019-05-26 00:46:44,172839243,رانيا قشقري,False,0,1,0,جاتني رساله بمسابقه ومكتوب الاشتراك بالدخول ماي اس سي دخلت ع التطبيق ومالقيت شيء
2354,1132233170911469568,1558780398000.0,2019-05-25 10:33:18,420632943,الحمدلله رب العالمين,False,0,0,0,قدمت طريق ماي اس سي وارسلت الموقع والبيانات يوجد رد ثلاث مرات ايش السبب ورديتوا وقلتوا ارسل بياناتك وارسلت ولم اجد الرد عطوني مكان بجدة اتجة اذا التواصل مايفيد
2355,1132022700736753664,1558730218000.0,2019-05-24 20:36:58,812628672,مهند الرديني,False,0,1,0,سلام عليكم مشكله عندي بتطبيق ماي اس سي يفتح ويقفل ع طول
2356,1132009551367213057,1558727083000.0,2019-05-24 19:44:43,256405457,سامي المهنا,False,0,1,0,سعر الاشتراك المسابقة تطلع تطبيق ماي اس سي مجانية او ب ريال
2357,1131985555519090688,1558721362000.0,2019-05-24 18:09:22,3055698612,محمد أحمد 🎼,False,0,0,0,السلام عليكم انا عملاء STC مشترك باقة مفوتر وابي احول مفوتر يحتاج اروح لمكتبكم طريق ماي اس سي وشكرا 🌹
2358,1131964201730228224,1558716271000.0,2019-05-24 16:44:31,2683111028,Must_Ne,False,0,0,0,الا ادخل تتطبيق ماي اس سي ويطلع ع طول السوال
2359,1131963469253742595,1558716096000.0,2019-05-24 16:41:36,795232664,رووقــآآنـ,False,0,1,0,السلام عليكم برنامج ماي اس سي تم الغائه وش البرنامج الجديد
