date,Tweet,Label,label
2020-05-31 10:16:14,السلام عليكم اخوي ابي اغير ايميل حق ماي اس سي,,
2020-05-31 09:07:05,شف اس سي او ماي ستور,,
2020-05-31 08:31:42,السلام عليكم طلبت رقم سوا تطبيق ماي اس سي سحبو المبلغ والغو الطلب,,
2020-05-31 01:19:36,حمل برنامج ماي اس سي واشحن طريق المسح بالكاميره,,
2020-05-30 19:35:12,سمحت ليه تطبيق ماي اس سي مايطلع الاجهزه العلم اني بشتريها كاش ماابي تقسيط,,
2020-05-30 16:51:30,هنت ابغا موقع ابغا اشتري ايفون xr جرير اكسترا يبيع بنفس سعرهم مرا والي بتطبيق ماي اس سي مخلصه عندهم مخلصها,,
2020-05-30 16:44:47,ادخل تطبيق ماي ستوري اسمه واشتري اون لاين دفع الاستلام نفس أسعار أسهم سي وضمان اس سي اريح واختصار لوقتك أفضل وضمان اس سي وربي يبارك مقدما وخصومآت قريبة حق اس سي,,
2020-05-30 16:11:16,السعر لان تطبيق ماي اس سي سعرها وخدمة العملاء يقول,,
2020-05-30 12:42:57,ي عبدالله هنت تتطلع المشتريات او الشوبنق حملت ماي اس سي جاني شحن الرصيد وكذا تقدر شوف اذا باقي ايفون أكس ار انتهت الكمية,,
2020-05-30 12:41:54,لقييته ماي اس سي جلست يومين كامله احدث الصفحه توفر ، بتوفر ثواني ويخلص بسررعه,,
2020-05-30 05:34:16,تم تفعيل الشريحه المدمجة طريق تطبيق ماي اس سي زمن قليل جداً ، شكراً stc❤️,,
2020-05-29 14:36:04,ماي اس سي ياخذون كاش,,
2020-05-29 13:47:02,ادخل ماي اس سي ويقول يرجو التفعيل طريق ادق محد يرد ادخل او انشط حسابي,,
2020-05-28 15:25:08,أستطيع معرفة توافر الأجهزة طريق تطبيق ماي اس سي,,
2020-05-28 15:06:57,انا عشر سنوات عميل stc وانا ادخل ماي اس سي وجاوب الأسئله حصلت شاحن,,
2020-05-28 14:11:00,السلام عليكم سمحت بفعل عروض الكويك نت مسبق الدفع مالها رمز حاطينها بابرنامج ماي اس سي افعلها 🤷🏻‍♀️,,
2020-05-28 13:52:05,ابي احدث الموقع بتطبيق ماي اس سي قدرت يطلع عنوان ثاني اتمنى تردون امس ارسلكم,,
2020-05-28 11:07:11,احط رقمي شحن ماي اس سي,,
2020-05-28 04:30:02,وفيه طريق ماي اس سي تشحنين جوالك وعن طريق مباشر اتوقع,,
2020-05-27 19:08:02,وفي كمان طريق تطبيق ماي اس سي طريق البطاقة البنكية👍🏼😂🧡,,
2020-05-27 19:05:55,عادي تقدرين طريق تطبيق الراجحي وعن طريق ماي اس سي وعن طريق اس سي باي 😅🥰,,
2020-05-27 16:34:24,اشوف افضل تطبيق الراجحي 👌 تطبيق ماي اس سي يسحبون منك نص الشهر 🙃🙃,,
2020-05-27 14:21:36,السلام عليكم كاتبين ان عليها خصم باقة اشهر قيقا ودخلت ماي اس سي وجاني بالسعر القديم وقت الشراء,,
2020-05-27 13:50:58,حملة ماي اس سي مافادني بالمشكله الي عندي الشبكه عندي تقفل فجاء تروح يطلع فوق البطاقه صالحه لازم اقفل جوالي وارجع اشغله علشان ترجع اي احد يدق علي مقفل وتصير باليوم مرات واكثر شهر وانا اتواصل معكم اي اجابه ايش الاهمال,,
2020-05-27 12:20:55,الله يخلي ماي اس سي,,
2020-05-27 10:21:57,بلا تطبيق بلا ماي اس سي تضيفون رقم بطاقة و ينشحن الرصيد طول,,
2020-05-27 10:06:17,برنامج ماي اس سي للتحويل والسداد خاضع لقوانين واجراءات مؤسسة النقد يكون المرجع حالة الاختلاف او نشوء مشكلة المحول والمحول او الوسيط او غيرها المشاكل المالية ، يحفظ الحقوق فضلا الافادة لدية معلومة,,
2020-05-27 09:51:12,ماي اس سي راضي يخليني استرجع الرقم السري اللي اللي يسمح اسجل جديد خير,,
2020-05-27 08:11:50,الا زوجي يدخل جواله و يشحن يحط رقم جوالي الظاهر اس سي باي موب ماي اس سي,,
2020-05-27 06:53:24,شي اسمه ماي اس سي,,
2020-05-27 06:48:43,اخوي انا طلبت طريق ماي اس سي كويك نت وماي فاي وطلبت التوصي للمنزل يستغرق الوقت لانني يوم راح اكون منطقه ثانيه,,
2020-05-27 06:26:20,البنوك حاليا تطبيقات وتقدري تشحني وفي اس سي باي وفي ماي اس سي اذا شرحيتك منهم وفي طرق كثير حبيت امانة الشخص صراحه 👏🏼,,
2020-05-27 05:42:28,طلبت جهاز ماي اس سي يوجد دفع مدى او فيزا,,
2020-12-04 09:39:04,تقدر تطلبه ماي اس سي,,
2020-12-03 14:45:41,اطلب البطاقة ماي اس سي وهل رسوم اطلبها,,
2020-12-03 09:16:27,الرجاء تفعيل الاشتراك بتطبيق ماي اس سي و رقم المرجعي للاشتراك,,
2020-12-03 07:41:30,عندك تطبيق ماي اس سي جميل ترا وتعرفين خلاله شي,,
2020-12-02 23:27:45,السلام عليكم انا عندي شريحة بيانات توقفت فجاه مافيه نت ماستفدت شي تطبيق ماي اس سي واتصل علىً ماني قادر اكلم احد اشرح المشكلة ابي حل,,
2020-12-02 19:18:00,نزل ماي اس سي البلاستيشن نسخة السي دي اي شي بخصوص نسخة الديجيتال,,
2020-12-02 18:27:31,انقل شريحه بيانات ماي اس سي,,
2020-12-02 17:24:06,انقل شريحه بيانات ماي اس سي,,
2020-12-02 15:46:13,تنقلها طريق ماي اس سي، تطلب شريحة جديدة ويجيك الكود وتحمله الجهاز الجديد وتدفع ريال رسوم وبس,,
2020-12-02 15:39:50,قدر الله علي وطلعت شريحة مدمجة حطيتها بجهاز اخر ابي انقلها لجهازي سؤ حظي اني اخترت شركتكملا ( ماي اس سي ) خدمة مساعدة ولارقم مساعدة كلهم يقولون نعتذر الخدمة اليوم,,
2020-12-02 13:00:10,سلام عليكم موظف تطبيق ماي اس سي رافض يرفع بلاغ مشكلة بطي بالنت وقفل المحادثه بدون ان يرفع الان مشكلتي مشكلتين بطئ بالنت والموظف اني دافع فلوس حقي ارفع بلاغ,,
2020-12-01 18:35:38,السلام عليكم عطل بالنت المنطقة وصار فتره ارسل شكوى عبر تطبيق ماي اس سي اي اجابه وتم تنشيط اعدادات الجيل اي فايده,,
2020-12-01 16:56:11,يارجال مامنكم كلام فاضي قال خش ماي اس سي تعالوا اوقفوا الموقع وحلو المشكلة المشكله عامه لأهل الحي وكلكم ثلاث شركات خدمتكم اسواء,,
2020-12-01 15:48:05,طلب مسبق للبلايستيشن ماي اس سي اللي مهتم,,
2020-12-01 07:58:57,اطلب شريحة ماي اس سي,,
2020-11-30 17:04:40,سلام عليكم ناس يصير حول شهر امو فرع ف جده او طريق ماي اس سي ادور جوال يقولون متوفر انا خذ منكم ثلاثه شرايح فواتير عشان الاجهزه اذا خلوني احول ع او,,
2020-11-30 09:15:37,مرحبا حصلت عبى رقم مميز متجري للاتصالت السعودية العلم انه يوجد لدي خصم ٪ شراء الارقام الميزة حسب ماهو موضح ماي اس سي موضحه بالصورة المرفقه استفيد الان الخصم,,
2020-11-30 08:07:11,عندي مشكلة تتعلق بنقاط قطاف اني يسمح بستخدامها بحجة رقمي مفعل رغم اني ذهبت لمكتبكم وقال مسجل وموجود ومفعل واتصلت بخدمة العملاء وقالوا طريق تطبيق ماي اس سي وبالدخول يوجد خدمة مساعدة يتعلق بالنقاط ووصلت لطريق مسدود ممكن تدلوني ف اروح,,
2020-11-29 22:38:55,حملي تطبيق ماي اس سي +عندهم شات تقدرين تطرحين مشكلتك عندهمجربي تلغين الرسائل الدعائيه والنصيه بعدين تفعلينهابيعلمك الشات حقهم,,
2020-11-29 22:10:10,احد جاوب صح تطبيق ماي اس سي,,
2020-11-29 22:02:34,السلام عليكم ،صباح الخير احول شريحتي مفوتر الى سوا ماي اس سي ماضبطت,,
2020-11-29 11:36:45,حمل تطبيق ماي اس سي وشف تغطيه الشبكه واشترك فايبر صراحه جبار,,
2020-11-28 18:37:24,لاني مالقيته ماي اس سي,,
2020-11-28 17:47:46,ابي الاكس بوكس سيريس اكس مالقيته متوفر ماي اس سي وش الحل,,
2020-11-27 18:01:49,تطبيق ماي اس سي,,
2020-11-27 12:54:37,السلام عليكم بالامكان طلب شريحة بدل فاقد تطبيق ماي اس سي,,
2020-11-27 00:00:33,مددوها تحصلينها العروض الخاصه بتطبيق ماي اس سي,,
2020-11-26 23:58:48,تطبيق ماي اس سي تحصلها العروض الخاصه,,
2020-11-26 21:22:06,تطبيق ماي اس سي,,
2020-11-26 09:23:04,اشحن طريق ماي اس سي مايشحن وش المشكله,,
2020-11-26 09:16:07,السلام عليكم اشحن طريق ماي اس سي مايشحن طريق ابل باي وش مشكله يقول تفويض حق ايش تفويض,,
2020-11-25 22:42:20,فرق مابين وتطبيق ماي اس سي,,
2020-11-25 16:16:55,🤣🤣😂😂🤣😂 حلوة ماي اس سي,,
2020-11-25 16:02:40,مرة واحد اسمه يزيد كبر صار ينقص والله مجهود الليلة عاد عجبكم عجبكم اشربو ماي ماي اس سي هههههه,,
2020-11-25 10:13:43,مساء الخير استفسار بخصوص اجهزة الماك بوك الجيل الجديد راح تتوفر طريق تطبيق ماي اس سي وبعقد او وشكراً,,
2020-11-25 05:05:27,تطبيق ماي اس سي,,
2020-11-24 23:45:50,الي مو عارف يفعّل الباقه التعليميه انتهت ويطلع كلمة `` تعد متاحه '' كمشتركين جدد راحت عليهم كمشترك سابق بتتفعل فقط تطبيق ماي اس سي حملوا التطبيق اذا متوهقين بالتفعيل واشتروا الباقه التطبيق🙂,,
2020-11-24 19:33:40,اول شي تاكد الخدمه تبع اس سي حمل برنامج ماي اس اتي سي وشف يدعم الفايبر عندك وبعدها قدم فايبر,,
2020-11-24 05:29:29,احد موظفين قسم تسويق لديكم قام بالاتصال بشكل متكرر ويومي لتقديم عرض جوي شهور مجانا وعند دخول تطبيق ماي اس سي استكشف ان الباقة تم ترقيتها فقط ، المسؤول العرض علما تم تواصل معاكم بالخاص,,
2020-11-23 16:26:47,ايش مشكلة ماي اس سي يخرج البرنامج لوحده,,
2020-11-23 07:36:53,بغيت اعرف الاجهزه المتوفره ماي اس سي مايبين,,
2020-11-22 19:55:19,ايوا تقدرين اذا اس سي ادخل تطبيق ماي اس سي وحطي نقل ملكيه وبيجيك الموظف تبصمين او تربطينها بابشر وتنقل,,
2020-11-22 12:33:06,ماي اس سي يبيع ابل بنسل والي بالصوره البديل,,
2020-11-21 21:45:47,طريق ماي اس سي,,
2020-11-21 19:34:48,وشلون اشري جهاز ماي اس سي الفاتورة,,
2020-11-21 17:49:07,السلام عليكم والله ماني عارف اتواصل معكم جوالي يتصل وmystc يقول باسورد خطأ عندي dsl ميقا وليته يصمل عليها يقطع عندي النت باستمرار تواصلت الدعم الفني طريق الواتس قالوا لازم ترفع بلاغ اما بالاتصال او ماي اس سي نبي حل عندكم تكفون,,
2020-11-21 04:17:48,خيار الاستلام الفرع تطبيق ماي اس سي لايعمل مالمشكلة,,
2020-11-21 01:21:47,سداد مبلغ ماي اس سي تظهر عبارة عملية الدفع مكتملة مالمشكلة المحتملة,,
2020-11-20 05:57:07,وين ماحصلت شي ماي اس سي,,
2020-11-19 18:29:52,لقيته ماي اس سي خلاص,,
2020-11-19 18:29:30,ادخل تطبيق ماي اس سي للثابت لأنه يطلب مني رقم جوال لارسال الباسوورد,,
2020-11-19 16:45:08,تطبيق ماي اس سي اسسسرع شي انا اليوم بيجيبه المندوب الساعه,,
2020-11-19 11:20:36,طريق ماي اس سي,,
2020-11-19 09:26:51,السلام عليكم اطلب جوال اقساط طريق ماي اس سي,,
2020-11-18 23:35:00,سو ترقيه مثلي رفعتها ريال شهريا الى شهريا ومايكون استخدام عادل او يكون الحد عشر قيقا بدل سته اسمها مفوتر اربعه شكلها تقدر ترقيها خلال تطبيق ماي اس سي,,
2020-11-18 22:24:38,+ يوم ادخل تطبيق ماي اس سي يعطيني انها بدون استخدام عادل,,
2020-11-18 21:12:00,موجود تطبيق ماي اس سي اطلبه,,
2020-11-18 19:29:27,سويت نقل ملكية رقم تطبيق ماي اس سي الطرف الثاني يوافق النقل التطبيق يقدر يروح لجهاز الخدمة يبي يخلص الموافقه التطبيق,,
2020-11-18 18:51:52,اي برنامج ماي اس سي قصدك مسجل وكلش,,
2020-11-18 18:31:21,تقصرون جربت خدمة طلب شريحه تطبيق ماي اس سي وكان التوصيل سريع وممتاز الف شكر افضل شركه,,
2020-11-18 09:46:12,السلام عليكم عندي اشكاليه ؛ طلبت شريحة كويك نت مسبقة الدفع طريق تطبيق ماي اس سي وللان ماتم التواصل معي سوا اتصال او رسائل نصيه ، علما اني تواصلت وماستجاب معي الموظف نهائيا ؛ واحتاج استفسر برقم الطلب توصلني,,
2020-11-17 21:40:35,يقولون اتوفر ماي اس سي,,
2020-11-17 21:40:17,يقولون اتوفر ماي اس سي,,
2020-11-17 21:40:03,يقولون اتوفر ماي اس سي,,
2020-11-17 16:27:46,مرحبا ابي احول رصيد شريحة مفوترة الى شريحة مسبقة الدفع، ابي طريقة ماي اس سي,,
2020-11-17 10:00:12,عندي علبة خاصة وتقدمت بطلبات عليها تقول تعال خاص او طريق البرنامج ماي اس سي ابغى خل الملا واذا مافي حل اعترف بالنقص وريحنا,,
2020-11-16 20:34:12,ردو يتوفر تطبيق ماي اس سي,,
2020-11-16 20:13:30,تضحكون باقي صفحه ماي اس سي وهي متوفره,,
2020-11-16 14:40:48,السلام عليكم طلبت سوني ماي اس سي راح يتم التوصيل اي وقت,,
2020-11-16 13:20:09,ابي شريحة بشكل عاجل اقدر اطلعها ماي اس سي,,
2020-11-16 09:16:32,تاكد التغطيه ب ماي اس سي ممكن واصل عندكم راح ترتاح,,
2020-11-16 09:06:36,کیا آپ اس سے متفق ہیں کے میں تے بلکل ہاں پوری ن لیگ کُھڈے لین لوا دِتی اے اس مائ نے۔۔۔,,
2020-11-16 08:56:45,سددت فاتوره ومالقيتها ماي اس سي بنفس المبلغ اللي سددت احصلها,,
2020-11-15 05:44:42,ماي اس سي شفيه الله ياخذكم,,
2020-11-14 21:56:11,تروح اس سي تسوي طلب مبسق وتدفع حقه ولما يوصل يكلموك او طريق تطبيق ماي اس سي,,
2020-11-14 00:12:44,اقدر احول رقمي شحن الى فاتورة خلال تطبيق ماي اس سي,,
2020-11-13 18:37:32,السلام عليكم اقدر اطلب ايفون لشخص ثاني وتتواصلون معه لانه رقمه موبايلي وانا اطلبه ماي اس سي وحط رقمه,,
2020-11-12 02:44:30,السلام عليكم، أريد فصل خدمة الانترنت مؤقتا ، وليس لدي حساب ماي اس سي لانه لدي رقم الاتصالات,,
2020-11-12 01:12:43,اما معلق و انا رايح تطبيق ماي اس سي اقولهم النت ضعيف هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,,
2020-11-11 19:22:13,السلام عليكم اخوي نازله فاتوره ب حقت شهرين ورفعت طلب ماتردون واروح الفرع يقولون مانقدر نخدمك والنت الحين منقطع ابي سبب ل وطالب جوي مجاني كلمتني موظفه ويوم دخلت ماي اس سي طلع بفلوس,,
2020-11-11 16:48:05,السلام عليكم حولت شريحتي الى مدمجه عبر ماي اس سي قبل فتره والان اريد ان ارجعها شريحه عاديه الطريقه,,
2020-11-11 15:11:19,السلام عليكم وشلون اقدر الغي خدمة الفايبر والرقم طريق ماي اس سي تعليق الهاتف المنزلي مؤقتا,,
2020-11-11 11:37:48,احتاج الي حل لتطبيق ماي اس سي شغال,,
2020-11-11 11:37:24,السلام عليكم سمحتو اسبوعين ابي اطلب ايفون برو تطبيق ماي اس سي يقول متوفر ممكن تشوفون اي فرع متوفر ايفون برو جيجا ازرق او ذهبي وانا بروح للفرع واذا ابي راح يكون متوفر,,
2020-11-11 10:12:33,انا سمعت عنهم ماجربت ماي اس سي الشروط وتقدر تطلبه يجيبونه للبيت,,
2020-11-10 10:04:38,ابي انقل ملكيه ورحت للخدمات الذاتيه وقال تم بنجاح فتحت تطبيق ماي اس سي وفتحت طلباتي لقيت مكتوب بانتظار قبول المالك الجديد جاني رساله بشيء فهل يعتبر موافق او وش,,
2020-11-10 08:40:28,السلام عليكم يستغرق الطلب ماي اس سي شريحه جديده يوم,,
2020-11-10 01:20:00,تنزلون ايفون برو ماكس مالقيته بتطبيق ماي اس سي ابي اعرف سعره الله يعافيكم,,
2020-11-09 08:05:14,انا طلبت قبل شوي ايفون طريق ماي اس سي واكملت اجراءات الدفع جاني بعدها حجزناه استلمه الجمعه القادمه,,
2020-11-08 21:16:29,احذف الفيزا ماي اس سي,,
2020-11-08 20:44:02,ارغب تفعيل باقه منصتي اجد الباقه ماي اس سي,,
2020-11-08 20:40:13,بالله شلون ماطلعتي ماي اس سي,,
2020-11-08 11:31:55,عندكم خطاء بالتطبيق ماي اس سي ( اتحداك تفهم وش مكتوب تحت,,
2020-11-08 11:13:20,السلام عليكم انا محول مبلغ التطبيق ماي اس سي بتاريخ / ومافي شيء وصلني كلمت الموظف مره يقول يوصل يوصل ومافي شي يرضيك وشكرا,,
2020-11-07 19:13:50,السلام عليكم بغيت اسوي كلمه مرور ماي اس سي مو راضي يطلع غلط,,
2020-11-07 00:16:16,السلام عليكم انا شريحتي اكترونيه وسويت تبديل جهاز الى جهاز وسويت ازالة مم الجهاز الاخر انقلها الى الجهاز الاخر واذا تطبيق ماي اس سي ناسي كلمة السر واسم المستخدم,,
2020-11-06 16:24:01,احد يقولي ماي اس سي خدمه عملاء حتي هيئه الاتصالات ماحل موضوعي للاسفانتم الي ذكرتهم محد اعطاني حل انا مرات ازور مكاتبهم ويقولوا انحلت اخرج يجيني اتصال يقولي مافي حل تسدد اسدد فلوس بدون خدمه ليش باي وجه حق,,
2020-11-06 15:05:11,احد يقولي ماي اس سي خدمه عمله حتي هيئه الاتصالات انحلت موضوعي للاسفانتم الي ذكرتهم محد اعطاني حل انا مرات ازور مكاتبهم ويقولوا انحلت اخرج يجيني اتصال يقولي مافي حل تسدد اسدد فلوس بدون خدمه ليش باي وجه حق,,
2020-11-06 14:52:23,شوف الاسعار ابومرزوق 😱 الاسعارمن خلال تطبيق ماي اس سي الخاص بشركة الاتصالات السعودية كنت بطلبه وهونت يوم شفت السعر ظالم اشتري افخم واطلق جوال اندرويد يوصل هالسعر افكر اشتري برو ماكس بدال 😎,,
2020-11-05 22:39:06,السلام عليكم افتح تطبيق ماي اس سي وانا مضيع الرقم الاساس وناسي الاميل,,
2020-11-05 18:42:21,اللي يعرف لتطبيق ماي اس سي يجي ضروري ابي خدمه بسرعه😭💔,,
2020-11-05 18:26:22,ادخلي الحساب او اذا بمقدورك تحملي تطبيق ماي اس سي اذا كان الرقم باسمك وابحثي تلغي الاشتراكات افلاس شركات الاتصالات تفعل خدمات للمشتركين علمهم لخصم الرصيد اي مقابل او اي استفادة للخدمة المشتركة والتي تعلم عنها اصلا,,
2020-11-04 20:55:06,مساء الورد الغالي قبل اشوي دخلت ماي اس سي دخلت الاشتراكات طلع ( تفاصيل الشريحة المدمجة لآبل واتش ) اختفت لعله قربت😍,,
2020-11-04 18:21:45,السلام عليكم انقل ارقام حسابي الى حساب الشركه تطبيق ماي اس سي الطريقه لزم الفرع طريق الموقع حق اعمالي,,
2020-11-04 14:55:06,زمان بلشه رفع برقيه الحين يد فنجال ويد تكتب البرقيه بجوالك وانت ببيتك,,
2020-11-04 14:18:38,ممكن الاشتراك بباقات مكالمات فقط ارسل الى واحد جواله كشاف ماعنده ماي اس سي 😰,,
2020-11-04 09:02:27,قدمت طلب تطبيق ماي اس سي اسبوع اتصل يقولي باسرع تنفذ الخدمة للاسف للان ينفذ مالحل,,
2020-11-03 17:56:12,ايوا ارسلت يقولي ارسل طريق ماي اس سي ارسل يقولي مااقدر اخدمك طلب استني الين احد يعبرك,,
2020-11-03 13:11:36,السلام عليكم اذا تم تحويل مبلغ تطبيق ماي اس سي مته يصل المبلغ للبنك,,
2020-11-03 08:39:15,سمحتو شوفو حل انا عندي شريحة إنترنت وسددت طريق ماي اس سي طريق مدى وانسحبت فلوسي وعندنا اختبارات ومحاضرات والا الان مارجع الانترنيت شوفو حل الله يسعدكم,,
2020-11-03 07:22:57,استطيع اضافة بطاقة ائتمانية تطبيق ماي اس سي، جربت بطاقتين ونفس الرسالة، تواصلت البنك وقال المشكلة التطبيق يوجد خطأ البطاقة او المعلومات المدخلة، التطبيق محدث لاخر اصدار وللعلم البطاقتين مفعلتين تطبيق اس سي,,
2020-11-02 14:18:13,متجر ماي ستور حق اس سي ويجيك بكره,,
2020-11-01 09:26:11,يالييييل 😂😂 موقع ماي اس سي,,
2020-11-01 06:14:44,ادخل ماي اس سي يوم راح تتفوتر الفاتوره يطلع المبلغ الرصيد استخدم * قبل الرقم الا راح تتصل,,
2020-10-31 13:40:21,السلام عليكم اخوي انا عندي رقم مميز فا خشيت ماي اس سي ماحصلتهكيف وشلون يعني,,
2020-10-31 12:12:23,مساء الخير انا طلبت جهاز ايفون طريق ماي اس سي اسبوعين او اكثر ولم يرد احد وكل مره اكلم يقولون رفعنا عملنا وكله كلام وغير انهم اتصلو علي مده وقالو عندك خصم نت المنزل تعمل ترقيه الي ونوصل الجهاز الرسيفر والي الان يصل شي,,
2020-10-31 00:30:19,سمحت انا تطبيق ماي اس سي اشارك دايم بالمسابقه واجاباتي صح ليش ماعمري فزت معكم انتم متئ تسحبون حافظه خدماتكم وليتني افوز 🙁,,
2020-10-30 14:50:14,النسخة الرقمية مو متوفرة لاعب جرير إكسترا ماي ستور اس سي امازون ) : راح استعجل لان فعليا احتاج البلوري,,
2020-10-29 21:28:34,السلام عليكم ياخوي تطبيق ماي اس سي اتعبني يقول انت مسجل حساب قبل ولاجيت دخلت رقم الهوية الجوال يقول الرقم خطأ سويت نسيت الرقم يقولي خطأ,,
2020-10-29 21:15:07,تم الاشتراك بشاهد طريقكم وحتى الان استطع الدخول الحل يعطيني ماي اس سي مفعل وادخل ع موقع شاهد يقولي ماشتركت ذالك,,
2020-10-29 20:10:38,اقدر اطلع شريحة الكترونية تطبيق ماي اس سي ماكينة او شي,,
2020-10-29 12:20:16,تقفل الجوال وابي ادخل تطبيق ماي اس سي ويرسل الكود طريقه تغير رقم جوال ثاني خاص,,
2020-10-29 05:50:53,ادخل تطبيق ماي اس سي واطلبه ويجيك لباب بيتك,,
2020-10-28 21:34:03,السلآم عليكم تم التحويل بنك الراجحي الى حساب ماي اس سي والى الان تصل علما ان الحوالة تمت امس,,
2020-10-28 21:29:32,تم التحويل بنك الراجحي الى حساب ماي اس سي والى الان تصل علما ان الحوالة تمت امس,,
2020-10-28 21:25:48,تم التحويل بنك الراجحي الى حساب ماي اس سي والى الان تصل علما ان الحوالة تمت امس,,
2020-10-28 21:07:23,ماي اس سي,,
2020-10-28 20:20:59,افضل تطبيق صراحه ماي اس سي,,
2020-10-28 17:53:19,السلام عليكم اخوان عندي ماي اس سي جاني عرض خصم ٪ شهري اشتراك اشترك مجاني ايش ماني فاهمه انا يعني ايش مميزاته,,
2020-10-27 14:37:03,الشريحه السابقه معك اشحنيها وراح تشتغل نزلي تطبيقات ماي اس سي,,
2020-10-27 14:10:56,يتوفر الايفون برو الازرق بالرياض داخل تطبيق ماي اس سي,,
2020-10-27 13:36:21,ليه مافي تفاصيل الكمرات عندكم اللي ماي اس سي الموظفين عارفين وش الفرق بينها احتاج احد يعطيني تفصيل عنها ومميزاتها,,
2020-10-27 11:31:10,ماادخل ماي اس سي يطلع سؤال مسابقة واخذ الجواب موقعكم وكل مرة يقول خطأ وش هالاستغفال بعقولنا,,
2020-10-27 08:16:26,ايش المشكله تطبيق ماي اس سي معلق ممكن تفيدونا,,
2020-10-26 11:23:49,ماي اس سي,,
2020-10-26 09:21:14,اطلبه تطبيق ماي اس سي,,
2020-10-26 00:50:01,طيب ياخوي جزاك الله خير ابي الغي الطلب تطبيق ماي اس سي واغير بيتي الى كويك نت متنقل مو راضي يلغي الطلب الى الان,,
2020-10-25 19:43:11,سمحتوا ماي اس سي يشتغل عندي مدري وش السبب,,
2020-10-25 16:32:54,السلام عليكم ، ليش خدمة الطلب المسبق تطبيق ماي اس سي مو متوفرة سكاكا,,
2020-10-25 10:31:37,حاولت الحصول الجهاز عبر التطبيق ايفون وانا احاول الان نزل ومو متوفر منطقتي الجلكسي انا اتكلم تطبيق ماي اس سي اقساط,,
2020-10-25 09:41:02,عندكم مشكله تطبيق ماي اس سيلان اول احاول افتح ابغى اشحن بيانات ولاراضي,,
2020-10-24 19:29:40,لماذا لايمكن تحويل الا مفوتر ماي اس سي,,
2020-10-24 17:55:30,تطبيق ماي اس سي,,
2020-10-24 12:58:45,موقع ماي اس سي متعطل اذا بطلب جوال يقول متوفر الوقت الحالي,,
2020-10-24 01:57:29,حوله تطبيق ماي اس سي عادي,,
2020-10-23 16:37:40,السلام عليكم ماهي الخطوات اللي اسويها عشان اشتري الايفون بالاقساط طريق تطبيق ماي اس سي,,
2020-10-22 16:19:18,عفواً أخوي ايش أوضح الخدمة ألتغت عندي ينخصم رصيدي مرة ألغيتها تطبيق ماي اس سي ومرة الرسائل النصية,,
2020-10-21 21:22:35,ادخل ع ماي اس سي وشوف الاجهزه اللي يسمح بعمل التقسيط انا عندي جهازين اقساط عندهم,,
2020-10-21 11:35:53,السلام عليكم اذا طلبت موقع ماي اس سي يطلع الموقع مغطى,,
2020-10-21 11:33:47,السلام عليكم اذا دخلت ماي اس سي وابي اطلب جوال يطلع الموقع مغطى,,
2020-10-21 08:07:22,السلام عليكم ورحمه الله وبركاته وين اقدر اتصل دعم الفني للالياف البصرية، دقينا عليكم وقلتوا حمل تطبيق ماي اس سي وحتى الان مالقيتا خيار دعم الفني وش الحل ،,,
2020-10-21 05:59:12,حملت تطبيق ماي اس سي وفعلت صرافتي بالبرنامج واشتركت بباقه سوا ستار ولمن اخذت تاريخ الاشتراك رجعو خصمو نفس قيمه الباقه بدون رساله خصم براجحي او ايشي ومع العلم ان الباقه باقي اسبوع م انتهت ولمن ادخل ع برنامج الراجحي يطلع سحوبات الكترون,,
2020-10-19 18:01:13,حياك الله يمكنك الشحن خلال تطبيقنا ماي اس سي طاب يومك,,
2020-10-19 14:36:10,مساء الخير عندي مشكله بنقل الملكيه طريق ماي اس سي اسبوعين احاول والى الحين متوفرة و اللي بياخذ رقمي برى مدينتي نقدر نجتمع بفرع,,
2020-10-18 23:02:25,السلام عليكم راح يتوفر لابتوب هواوي ميت بوك اكس العادي البرو تطبيق ماي اس سي وهل متوفر فروعكم او لااذا متوفر يرجى تزويدي بمواقع الفروع,,
2020-10-18 18:30:31,فترة طويلة مارديتوا علي خاص عام علي مديونيه وهي عبارة شرائح اتصالات استخرجها موظف بمكة بالغزة تحديدا بدون ذكر اسم الرجل وتقدمت بالشكوى وأزيلت المديونية عني بأمر الجهات المختصة ومنها الأدلة الجنائية وتفاجأت بأنها مازالت بإسمي ماي اس سي أطالب بتعويضي,,
2020-10-18 09:01:35,السلام عليكم شريت منكم جوال طريق برنامج ماي اس سي // واليوم فجأة الجوال طافي ماهو راضي يشتغل اراجع وتشفون الخلل مصنعي او سوء استخدام عشان ضمان وين اراجعز,,
2020-10-18 06:14:35,ماي اس سي,,
2020-10-18 06:10:36,مهو موجود ماي اس سي,,
2020-10-18 01:09:38,سلام عليكم طلبت ايفون ماي اس سي يقول الكميه متوفره مدينتك وش الحل,,
2020-10-17 22:56:04,عندي شريحة مفوتر احولها لمسبقة الدفع ماي اس سي,,
2020-10-17 22:04:14,السلام عليكم بغيت افصل انترنت الياف الطريقه ماعرفت ماي اس سي,,
2020-10-17 21:48:26,تطبيق ماي اس سي موجوده باقات الانترنت,,
2020-10-17 03:03:45,سويت طلب طريق تطبيق ماي اس سي لجهاز ايفون برو احتاج الغي الطلب امكانية وكيف,,
2020-10-16 20:45:17,نزل ماي اس سي,,
